ca.rmen.nounours.lwp.robot - Cumulative average rating by Android Version for 2011-06-26 - 2019-02-24
,,Metric,Cumulative average rating,Notes
,,Dimension,All Android versions
2011-06-26 - 2019-02-24,2014-03-13,,3.89
2011-06-26 - 2019-02-24,2014-03-14,,3.89
2011-06-26 - 2019-02-24,2014-03-15,,3.89
2011-06-26 - 2019-02-24,2014-03-16,,3.89
2011-06-26 - 2019-02-24,2014-03-17,,3.88
2011-06-26 - 2019-02-24,2014-03-18,,3.88
2011-06-26 - 2019-02-24,2014-03-19,,3.88
2011-06-26 - 2019-02-24,2014-03-20,,3.89
2011-06-26 - 2019-02-24,2014-03-21,,3.89
2011-06-26 - 2019-02-24,2014-03-22,,3.90
2011-06-26 - 2019-02-24,2014-03-23,,3.90
2011-06-26 - 2019-02-24,2014-03-24,,3.89
2011-06-26 - 2019-02-24,2014-03-25,,3.89
2011-06-26 - 2019-02-24,2014-03-26,,3.89
2011-06-26 - 2019-02-24,2014-03-27,,3.88
2011-06-26 - 2019-02-24,2014-03-28,,3.88
2011-06-26 - 2019-02-24,2014-03-29,,3.88
2011-06-26 - 2019-02-24,2014-03-30,,3.88
2011-06-26 - 2019-02-24,2014-03-31,,3.87
2011-06-26 - 2019-02-24,2014-04-01,,3.87
2011-06-26 - 2019-02-24,2014-04-02,,3.86
2011-06-26 - 2019-02-24,2014-04-03,,3.86
2011-06-26 - 2019-02-24,2014-04-04,,3.85
2011-06-26 - 2019-02-24,2014-04-05,,3.85
2011-06-26 - 2019-02-24,2014-04-06,,3.85
2011-06-26 - 2019-02-24,2014-04-07,,3.85
2011-06-26 - 2019-02-24,2014-04-08,,3.86
2011-06-26 - 2019-02-24,2014-04-09,,3.86
2011-06-26 - 2019-02-24,2014-04-10,,3.86
2011-06-26 - 2019-02-24,2014-04-11,,3.86
2011-06-26 - 2019-02-24,2014-04-12,,3.85
2011-06-26 - 2019-02-24,2014-04-13,,3.85
2011-06-26 - 2019-02-24,2014-04-14,,3.86
2011-06-26 - 2019-02-24,2014-04-15,,3.86
2011-06-26 - 2019-02-24,2014-04-16,,3.86
2011-06-26 - 2019-02-24,2014-04-17,,3.86
2011-06-26 - 2019-02-24,2014-04-18,,3.85
2011-06-26 - 2019-02-24,2014-04-19,,3.84
2011-06-26 - 2019-02-24,2014-04-20,,3.84
2011-06-26 - 2019-02-24,2014-04-21,,3.84
2011-06-26 - 2019-02-24,2014-04-22,,3.84
2011-06-26 - 2019-02-24,2014-04-23,,3.85
2011-06-26 - 2019-02-24,2014-04-24,,3.85
2011-06-26 - 2019-02-24,2014-04-25,,3.85
2011-06-26 - 2019-02-24,2014-04-26,,3.85
2011-06-26 - 2019-02-24,2014-04-27,,3.85
2011-06-26 - 2019-02-24,2014-04-28,,3.85
2011-06-26 - 2019-02-24,2014-04-29,,3.85
2011-06-26 - 2019-02-24,2014-04-30,,3.85
2011-06-26 - 2019-02-24,2014-05-01,,3.85
2011-06-26 - 2019-02-24,2014-05-02,,3.86
2011-06-26 - 2019-02-24,2014-05-03,,3.87
2011-06-26 - 2019-02-24,2014-05-04,,3.85
2011-06-26 - 2019-02-24,2014-05-05,,3.86
2011-06-26 - 2019-02-24,2014-05-06,,3.85
2011-06-26 - 2019-02-24,2014-05-07,,3.84
2011-06-26 - 2019-02-24,2014-05-08,,3.85
2011-06-26 - 2019-02-24,2014-05-09,,3.86
2011-06-26 - 2019-02-24,2014-05-10,,3.86
2011-06-26 - 2019-02-24,2014-05-11,,3.86
2011-06-26 - 2019-02-24,2014-05-12,,3.86
2011-06-26 - 2019-02-24,2014-05-13,,3.86
2011-06-26 - 2019-02-24,2014-05-14,,3.86
2011-06-26 - 2019-02-24,2014-05-15,,3.86
2011-06-26 - 2019-02-24,2014-05-16,,3.85
2011-06-26 - 2019-02-24,2014-05-17,,3.84
2011-06-26 - 2019-02-24,2014-05-18,,3.84
2011-06-26 - 2019-02-24,2014-05-19,,3.84
2011-06-26 - 2019-02-24,2014-05-20,,3.84
2011-06-26 - 2019-02-24,2014-05-21,,3.83
2011-06-26 - 2019-02-24,2014-05-22,,3.83
2011-06-26 - 2019-02-24,2014-05-23,,3.83
2011-06-26 - 2019-02-24,2014-05-24,,3.82
2011-06-26 - 2019-02-24,2014-05-25,,3.82
2011-06-26 - 2019-02-24,2014-05-26,,3.81
2011-06-26 - 2019-02-24,2014-05-27,,3.81
2011-06-26 - 2019-02-24,2014-05-28,,3.81
2011-06-26 - 2019-02-24,2014-05-29,,3.80
2011-06-26 - 2019-02-24,2014-05-30,,3.80
2011-06-26 - 2019-02-24,2014-05-31,,3.79
2011-06-26 - 2019-02-24,2014-06-01,,3.80
2011-06-26 - 2019-02-24,2014-06-02,,3.80
2011-06-26 - 2019-02-24,2014-06-03,,3.81
2011-06-26 - 2019-02-24,2014-06-04,,3.81
2011-06-26 - 2019-02-24,2014-06-05,,3.81
2011-06-26 - 2019-02-24,2014-06-06,,3.81
2011-06-26 - 2019-02-24,2014-06-07,,3.81
2011-06-26 - 2019-02-24,2014-06-08,,3.81
2011-06-26 - 2019-02-24,2014-06-09,,3.81
2011-06-26 - 2019-02-24,2014-06-10,,3.82
2011-06-26 - 2019-02-24,2014-06-11,,3.82
2011-06-26 - 2019-02-24,2014-06-12,,3.82
2011-06-26 - 2019-02-24,2014-06-13,,3.82
2011-06-26 - 2019-02-24,2014-06-14,,3.82
2011-06-26 - 2019-02-24,2014-06-15,,3.82
2011-06-26 - 2019-02-24,2014-06-16,,3.82
2011-06-26 - 2019-02-24,2014-06-17,,3.82
2011-06-26 - 2019-02-24,2014-06-18,,3.82
2011-06-26 - 2019-02-24,2014-06-19,,3.82
2011-06-26 - 2019-02-24,2014-06-20,,3.82
2011-06-26 - 2019-02-24,2014-06-21,,3.82
2011-06-26 - 2019-02-24,2014-06-22,,3.82
2011-06-26 - 2019-02-24,2014-06-23,,3.82
2011-06-26 - 2019-02-24,2014-06-24,,3.82
2011-06-26 - 2019-02-24,2014-06-25,,3.82
2011-06-26 - 2019-02-24,2014-06-26,,3.82
2011-06-26 - 2019-02-24,2014-06-27,,3.82
2011-06-26 - 2019-02-24,2014-06-28,,3.82
2011-06-26 - 2019-02-24,2014-06-29,,3.82
2011-06-26 - 2019-02-24,2014-06-30,,3.82
2011-06-26 - 2019-02-24,2014-07-01,,3.82
2011-06-26 - 2019-02-24,2014-07-02,,3.82
2011-06-26 - 2019-02-24,2014-07-03,,3.83
2011-06-26 - 2019-02-24,2014-07-04,,3.83
2011-06-26 - 2019-02-24,2014-07-05,,3.83
2011-06-26 - 2019-02-24,2014-07-06,,3.83
2011-06-26 - 2019-02-24,2014-07-07,,3.83
2011-06-26 - 2019-02-24,2014-07-08,,3.83
2011-06-26 - 2019-02-24,2014-07-09,,3.83
2011-06-26 - 2019-02-24,2014-07-10,,3.83
2011-06-26 - 2019-02-24,2014-07-11,,3.84
2011-06-26 - 2019-02-24,2014-07-12,,3.84
2011-06-26 - 2019-02-24,2014-07-13,,3.83
2011-06-26 - 2019-02-24,2014-07-14,,3.83
2011-06-26 - 2019-02-24,2014-07-15,,3.83
2011-06-26 - 2019-02-24,2014-07-16,,3.82
2011-06-26 - 2019-02-24,2014-07-17,,3.82
2011-06-26 - 2019-02-24,2014-07-18,,3.82
2011-06-26 - 2019-02-24,2014-07-19,,3.82
2011-06-26 - 2019-02-24,2014-07-20,,3.82
2011-06-26 - 2019-02-24,2014-07-21,,3.82
2011-06-26 - 2019-02-24,2014-07-22,,3.82
2011-06-26 - 2019-02-24,2014-07-23,,3.82
2011-06-26 - 2019-02-24,2014-07-24,,3.82
2011-06-26 - 2019-02-24,2014-07-25,,3.82
2011-06-26 - 2019-02-24,2014-07-26,,3.82
2011-06-26 - 2019-02-24,2014-07-27,,3.82
2011-06-26 - 2019-02-24,2014-07-28,,3.82
2011-06-26 - 2019-02-24,2014-07-29,,3.82
2011-06-26 - 2019-02-24,2014-07-30,,3.82
2011-06-26 - 2019-02-24,2014-07-31,,3.82
2011-06-26 - 2019-02-24,2014-08-01,,3.82
2011-06-26 - 2019-02-24,2014-08-02,,3.82
2011-06-26 - 2019-02-24,2014-08-03,,3.82
2011-06-26 - 2019-02-24,2014-08-04,,3.82
2011-06-26 - 2019-02-24,2014-08-05,,3.82
2011-06-26 - 2019-02-24,2014-08-06,,3.81
2011-06-26 - 2019-02-24,2014-08-07,,3.81
2011-06-26 - 2019-02-24,2014-08-08,,3.80
2011-06-26 - 2019-02-24,2014-08-09,,3.80
2011-06-26 - 2019-02-24,2014-08-10,,3.80
2011-06-26 - 2019-02-24,2014-08-11,,3.80
2011-06-26 - 2019-02-24,2014-08-12,,3.80
2011-06-26 - 2019-02-24,2014-08-13,,3.80
2011-06-26 - 2019-02-24,2014-08-14,,3.80
2011-06-26 - 2019-02-24,2014-08-15,,3.80
2011-06-26 - 2019-02-24,2014-08-16,,3.81
2011-06-26 - 2019-02-24,2014-08-17,,3.80
2011-06-26 - 2019-02-24,2014-08-18,,3.80
2011-06-26 - 2019-02-24,2014-08-19,,3.81
2011-06-26 - 2019-02-24,2014-08-20,,3.81
2011-06-26 - 2019-02-24,2014-08-21,,3.81
2011-06-26 - 2019-02-24,2014-08-22,,3.81
2011-06-26 - 2019-02-24,2014-08-23,,3.81
2011-06-26 - 2019-02-24,2014-08-24,,3.81
2011-06-26 - 2019-02-24,2014-08-25,,3.80
2011-06-26 - 2019-02-24,2014-08-26,,3.81
2011-06-26 - 2019-02-24,2014-08-27,,3.81
2011-06-26 - 2019-02-24,2014-08-28,,3.80
2011-06-26 - 2019-02-24,2014-08-29,,3.79
2011-06-26 - 2019-02-24,2014-08-30,,3.79
2011-06-26 - 2019-02-24,2014-08-31,,3.79
2011-06-26 - 2019-02-24,2014-09-01,,3.79
2011-06-26 - 2019-02-24,2014-09-02,,3.79
2011-06-26 - 2019-02-24,2014-09-03,,3.79
2011-06-26 - 2019-02-24,2014-09-04,,3.78
2011-06-26 - 2019-02-24,2014-09-05,,3.78
2011-06-26 - 2019-02-24,2014-09-06,,3.78
2011-06-26 - 2019-02-24,2014-09-07,,3.78
2011-06-26 - 2019-02-24,2014-09-08,,3.78
2011-06-26 - 2019-02-24,2014-09-09,,3.77
2011-06-26 - 2019-02-24,2014-09-10,,3.77
2011-06-26 - 2019-02-24,2014-09-11,,3.76
2011-06-26 - 2019-02-24,2014-09-12,,3.76
2011-06-26 - 2019-02-24,2014-09-13,,3.76
2011-06-26 - 2019-02-24,2014-09-14,,3.75
2011-06-26 - 2019-02-24,2014-09-15,,3.76
2011-06-26 - 2019-02-24,2014-09-16,,3.76
2011-06-26 - 2019-02-24,2014-09-17,,3.76
2011-06-26 - 2019-02-24,2014-09-18,,3.76
2011-06-26 - 2019-02-24,2014-09-19,,3.76
2011-06-26 - 2019-02-24,2014-09-20,,3.76
2011-06-26 - 2019-02-24,2014-09-21,,3.76
2011-06-26 - 2019-02-24,2014-09-22,,3.76
2011-06-26 - 2019-02-24,2014-09-23,,3.76
2011-06-26 - 2019-02-24,2014-09-24,,3.75
2011-06-26 - 2019-02-24,2014-09-25,,3.75
2011-06-26 - 2019-02-24,2014-09-26,,3.75
2011-06-26 - 2019-02-24,2014-09-27,,3.75
2011-06-26 - 2019-02-24,2014-09-28,,3.75
2011-06-26 - 2019-02-24,2014-09-29,,3.75
2011-06-26 - 2019-02-24,2014-09-30,,3.75
2011-06-26 - 2019-02-24,2014-10-01,,3.75
2011-06-26 - 2019-02-24,2014-10-02,,3.75
2011-06-26 - 2019-02-24,2014-10-03,,3.75
2011-06-26 - 2019-02-24,2014-10-04,,3.75
2011-06-26 - 2019-02-24,2014-10-05,,3.75
2011-06-26 - 2019-02-24,2014-10-06,,3.75
2011-06-26 - 2019-02-24,2014-10-07,,3.75
2011-06-26 - 2019-02-24,2014-10-08,,3.75
2011-06-26 - 2019-02-24,2014-10-09,,3.75
2011-06-26 - 2019-02-24,2014-10-10,,3.75
2011-06-26 - 2019-02-24,2014-10-11,,3.75
2011-06-26 - 2019-02-24,2014-10-12,,3.75
2011-06-26 - 2019-02-24,2014-10-13,,3.75
2011-06-26 - 2019-02-24,2014-10-14,,3.75
2011-06-26 - 2019-02-24,2014-10-15,,3.75
2011-06-26 - 2019-02-24,2014-10-16,,3.75
2011-06-26 - 2019-02-24,2014-10-17,,3.75
2011-06-26 - 2019-02-24,2014-10-18,,3.75
2011-06-26 - 2019-02-24,2014-10-19,,3.76
2011-06-26 - 2019-02-24,2014-10-20,,3.75
2011-06-26 - 2019-02-24,2014-10-21,,3.75
2011-06-26 - 2019-02-24,2014-10-22,,3.75
2011-06-26 - 2019-02-24,2014-10-23,,3.75
2011-06-26 - 2019-02-24,2014-10-24,,3.75
2011-06-26 - 2019-02-24,2014-10-25,,3.75
2011-06-26 - 2019-02-24,2014-10-26,,3.75
2011-06-26 - 2019-02-24,2014-10-27,,3.75
2011-06-26 - 2019-02-24,2014-10-28,,3.75
2011-06-26 - 2019-02-24,2014-10-29,,3.75
2011-06-26 - 2019-02-24,2014-10-30,,3.75
2011-06-26 - 2019-02-24,2014-10-31,,3.75
2011-06-26 - 2019-02-24,2014-11-01,,3.75
2011-06-26 - 2019-02-24,2014-11-02,,3.74
2011-06-26 - 2019-02-24,2014-11-03,,3.74
2011-06-26 - 2019-02-24,2014-11-04,,3.74
2011-06-26 - 2019-02-24,2014-11-05,,3.75
2011-06-26 - 2019-02-24,2014-11-06,,3.75
2011-06-26 - 2019-02-24,2014-11-07,,3.75
2011-06-26 - 2019-02-24,2014-11-08,,3.75
2011-06-26 - 2019-02-24,2014-11-09,,3.75
2011-06-26 - 2019-02-24,2014-11-10,,3.75
2011-06-26 - 2019-02-24,2014-11-11,,3.75
2011-06-26 - 2019-02-24,2014-11-12,,3.75
2011-06-26 - 2019-02-24,2014-11-13,,3.74
2011-06-26 - 2019-02-24,2014-11-14,,3.74
2011-06-26 - 2019-02-24,2014-11-15,,3.74
2011-06-26 - 2019-02-24,2014-11-16,,3.74
2011-06-26 - 2019-02-24,2014-11-17,,3.75
2011-06-26 - 2019-02-24,2014-11-18,,3.75
2011-06-26 - 2019-02-24,2014-11-19,,3.75
2011-06-26 - 2019-02-24,2014-11-20,,3.75
2011-06-26 - 2019-02-24,2014-11-21,,3.75
2011-06-26 - 2019-02-24,2014-11-22,,3.75
2011-06-26 - 2019-02-24,2014-11-23,,3.75
2011-06-26 - 2019-02-24,2014-11-24,,3.74
2011-06-26 - 2019-02-24,2014-11-25,,3.74
2011-06-26 - 2019-02-24,2014-11-26,,3.74
2011-06-26 - 2019-02-24,2014-11-27,,3.74
2011-06-26 - 2019-02-24,2014-11-28,,3.74
2011-06-26 - 2019-02-24,2014-11-29,,3.74
2011-06-26 - 2019-02-24,2014-11-30,,3.73
2011-06-26 - 2019-02-24,2014-12-01,,3.73
2011-06-26 - 2019-02-24,2014-12-02,,3.73
2011-06-26 - 2019-02-24,2014-12-03,,3.74
2011-06-26 - 2019-02-24,2014-12-04,,3.74
2011-06-26 - 2019-02-24,2014-12-05,,3.73
2011-06-26 - 2019-02-24,2014-12-06,,3.73
2011-06-26 - 2019-02-24,2014-12-07,,3.72
2011-06-26 - 2019-02-24,2014-12-08,,3.72
2011-06-26 - 2019-02-24,2014-12-09,,3.72
2011-06-26 - 2019-02-24,2014-12-10,,3.72
2011-06-26 - 2019-02-24,2014-12-11,,3.72
2011-06-26 - 2019-02-24,2014-12-12,,3.72
2011-06-26 - 2019-02-24,2014-12-13,,3.72
2011-06-26 - 2019-02-24,2014-12-14,,3.72
2011-06-26 - 2019-02-24,2014-12-15,,3.72
2011-06-26 - 2019-02-24,2014-12-16,,3.72
2011-06-26 - 2019-02-24,2014-12-17,,3.72
2011-06-26 - 2019-02-24,2014-12-18,,3.73
2011-06-26 - 2019-02-24,2014-12-19,,3.73
2011-06-26 - 2019-02-24,2014-12-20,,3.73
2011-06-26 - 2019-02-24,2014-12-21,,3.73
2011-06-26 - 2019-02-24,2014-12-22,,3.72
2011-06-26 - 2019-02-24,2014-12-23,,3.72
2011-06-26 - 2019-02-24,2014-12-24,,3.72
2011-06-26 - 2019-02-24,2014-12-25,,3.72
2011-06-26 - 2019-02-24,2014-12-26,,3.72
2011-06-26 - 2019-02-24,2014-12-27,,3.72
2011-06-26 - 2019-02-24,2014-12-28,,3.72
2011-06-26 - 2019-02-24,2014-12-29,,3.72
2011-06-26 - 2019-02-24,2014-12-30,,3.72
2011-06-26 - 2019-02-24,2014-12-31,,3.72
2011-06-26 - 2019-02-24,2015-01-01,,3.72
2011-06-26 - 2019-02-24,2015-01-02,,3.72
2011-06-26 - 2019-02-24,2015-01-03,,3.72
2011-06-26 - 2019-02-24,2015-01-04,,3.72
2011-06-26 - 2019-02-24,2015-01-05,,3.72
2011-06-26 - 2019-02-24,2015-01-06,,3.72
2011-06-26 - 2019-02-24,2015-01-07,,3.72
2011-06-26 - 2019-02-24,2015-01-08,,3.72
2011-06-26 - 2019-02-24,2015-01-09,,3.72
2011-06-26 - 2019-02-24,2015-01-10,,3.72
2011-06-26 - 2019-02-24,2015-01-11,,3.72
2011-06-26 - 2019-02-24,2015-01-12,,3.72
2011-06-26 - 2019-02-24,2015-01-13,,3.72
2011-06-26 - 2019-02-24,2015-01-14,,3.72
2011-06-26 - 2019-02-24,2015-01-15,,3.72
2011-06-26 - 2019-02-24,2015-01-16,,3.72
2011-06-26 - 2019-02-24,2015-01-17,,3.72
2011-06-26 - 2019-02-24,2015-01-18,,3.72
2011-06-26 - 2019-02-24,2015-01-19,,3.72
2011-06-26 - 2019-02-24,2015-01-20,,3.72
2011-06-26 - 2019-02-24,2015-01-21,,3.72
2011-06-26 - 2019-02-24,2015-01-22,,3.72
2011-06-26 - 2019-02-24,2015-01-23,,3.72
2011-06-26 - 2019-02-24,2015-01-24,,3.72
2011-06-26 - 2019-02-24,2015-01-25,,3.72
2011-06-26 - 2019-02-24,2015-01-26,,3.72
2011-06-26 - 2019-02-24,2015-01-27,,3.72
2011-06-26 - 2019-02-24,2015-01-28,,3.72
2011-06-26 - 2019-02-24,2015-01-29,,3.72
2011-06-26 - 2019-02-24,2015-01-30,,3.72
2011-06-26 - 2019-02-24,2015-01-31,,3.72
2011-06-26 - 2019-02-24,2015-02-01,,3.73
2011-06-26 - 2019-02-24,2015-02-02,,3.73
2011-06-26 - 2019-02-24,2015-02-03,,3.73
2011-06-26 - 2019-02-24,2015-02-04,,3.73
2011-06-26 - 2019-02-24,2015-02-05,,3.73
2011-06-26 - 2019-02-24,2015-02-06,,3.73
2011-06-26 - 2019-02-24,2015-02-07,,3.73
2011-06-26 - 2019-02-24,2015-02-08,,3.73
2011-06-26 - 2019-02-24,2015-02-09,,3.73
2011-06-26 - 2019-02-24,2015-02-10,,3.73
2011-06-26 - 2019-02-24,2015-02-11,,3.73
2011-06-26 - 2019-02-24,2015-02-12,,3.73
2011-06-26 - 2019-02-24,2015-02-13,,3.73
2011-06-26 - 2019-02-24,2015-02-14,,3.73
2011-06-26 - 2019-02-24,2015-02-15,,3.73
2011-06-26 - 2019-02-24,2015-02-16,,3.73
2011-06-26 - 2019-02-24,2015-02-17,,3.73
2011-06-26 - 2019-02-24,2015-02-18,,3.73
2011-06-26 - 2019-02-24,2015-02-19,,3.73
2011-06-26 - 2019-02-24,2015-02-20,,3.73
2011-06-26 - 2019-02-24,2015-02-21,,3.73
2011-06-26 - 2019-02-24,2015-02-22,,3.74
2011-06-26 - 2019-02-24,2015-02-23,,3.73
2011-06-26 - 2019-02-24,2015-02-24,,3.73
2011-06-26 - 2019-02-24,2015-02-25,,3.73
2011-06-26 - 2019-02-24,2015-02-26,,3.73
2011-06-26 - 2019-02-24,2015-02-27,,3.73
2011-06-26 - 2019-02-24,2015-02-28,,3.73
2011-06-26 - 2019-02-24,2015-03-01,,3.73
2011-06-26 - 2019-02-24,2015-03-02,,3.73
2011-06-26 - 2019-02-24,2015-03-03,,3.73
2011-06-26 - 2019-02-24,2015-03-04,,3.73
2011-06-26 - 2019-02-24,2015-03-05,,3.73
2011-06-26 - 2019-02-24,2015-03-06,,3.73
2011-06-26 - 2019-02-24,2015-03-07,,3.73
2011-06-26 - 2019-02-24,2015-03-08,,3.73
2011-06-26 - 2019-02-24,2015-03-09,,3.73
2011-06-26 - 2019-02-24,2015-03-10,,3.73
2011-06-26 - 2019-02-24,2015-03-11,,3.73
2011-06-26 - 2019-02-24,2015-03-12,,3.73
2011-06-26 - 2019-02-24,2015-03-13,,3.73
2011-06-26 - 2019-02-24,2015-03-14,,3.73
2011-06-26 - 2019-02-24,2015-03-15,,3.73
2011-06-26 - 2019-02-24,2015-03-16,,3.73
2011-06-26 - 2019-02-24,2015-03-17,,3.73
2011-06-26 - 2019-02-24,2015-03-18,,3.73
2011-06-26 - 2019-02-24,2015-03-19,,3.73
2011-06-26 - 2019-02-24,2015-03-20,,3.73
2011-06-26 - 2019-02-24,2015-03-21,,3.73
2011-06-26 - 2019-02-24,2015-03-22,,3.73
2011-06-26 - 2019-02-24,2015-03-23,,3.73
2011-06-26 - 2019-02-24,2015-03-24,,3.73
2011-06-26 - 2019-02-24,2015-03-25,,3.73
2011-06-26 - 2019-02-24,2015-03-26,,3.73
2011-06-26 - 2019-02-24,2015-03-27,,3.73
2011-06-26 - 2019-02-24,2015-03-28,,3.73
2011-06-26 - 2019-02-24,2015-03-29,,3.73
2011-06-26 - 2019-02-24,2015-03-30,,3.73
2011-06-26 - 2019-02-24,2015-03-31,,3.73
2011-06-26 - 2019-02-24,2015-04-01,,3.73
2011-06-26 - 2019-02-24,2015-04-02,,3.73
2011-06-26 - 2019-02-24,2015-04-03,,3.73
2011-06-26 - 2019-02-24,2015-04-04,,3.73
2011-06-26 - 2019-02-24,2015-04-05,,3.73
2011-06-26 - 2019-02-24,2015-04-06,,3.73
2011-06-26 - 2019-02-24,2015-04-07,,3.73
2011-06-26 - 2019-02-24,2015-04-08,,3.73
2011-06-26 - 2019-02-24,2015-04-09,,3.73
2011-06-26 - 2019-02-24,2015-04-10,,3.73
2011-06-26 - 2019-02-24,2015-04-11,,3.73
2011-06-26 - 2019-02-24,2015-04-12,,3.72
2011-06-26 - 2019-02-24,2015-04-13,,3.72
2011-06-26 - 2019-02-24,2015-04-14,,3.72
2011-06-26 - 2019-02-24,2015-04-15,,3.72
2011-06-26 - 2019-02-24,2015-04-16,,3.72
2011-06-26 - 2019-02-24,2015-04-17,,3.72
2011-06-26 - 2019-02-24,2015-04-18,,3.72
2011-06-26 - 2019-02-24,2015-04-19,,3.72
2011-06-26 - 2019-02-24,2015-04-20,,3.72
2011-06-26 - 2019-02-24,2015-04-21,,3.72
2011-06-26 - 2019-02-24,2015-04-22,,3.72
2011-06-26 - 2019-02-24,2015-04-23,,3.72
2011-06-26 - 2019-02-24,2015-04-24,,3.72
2011-06-26 - 2019-02-24,2015-04-25,,3.72
2011-06-26 - 2019-02-24,2015-04-26,,3.72
2011-06-26 - 2019-02-24,2015-04-27,,3.72
2011-06-26 - 2019-02-24,2015-04-28,,3.72
2011-06-26 - 2019-02-24,2015-04-29,,3.72
2011-06-26 - 2019-02-24,2015-04-30,,3.72
2011-06-26 - 2019-02-24,2015-05-01,,3.72
2011-06-26 - 2019-02-24,2015-05-02,,3.72
2011-06-26 - 2019-02-24,2015-05-03,,3.72
2011-06-26 - 2019-02-24,2015-05-04,,3.72
2011-06-26 - 2019-02-24,2015-05-05,,3.72
2011-06-26 - 2019-02-24,2015-05-06,,3.72
2011-06-26 - 2019-02-24,2015-05-07,,3.72
2011-06-26 - 2019-02-24,2015-05-08,,3.72
2011-06-26 - 2019-02-24,2015-05-09,,3.72
2011-06-26 - 2019-02-24,2015-05-10,,3.72
2011-06-26 - 2019-02-24,2015-05-11,,3.72
2011-06-26 - 2019-02-24,2015-05-12,,3.72
2011-06-26 - 2019-02-24,2015-05-13,,3.72
2011-06-26 - 2019-02-24,2015-05-14,,3.72
2011-06-26 - 2019-02-24,2015-05-15,,3.72
2011-06-26 - 2019-02-24,2015-05-16,,3.72
2011-06-26 - 2019-02-24,2015-05-17,,3.72
2011-06-26 - 2019-02-24,2015-05-18,,3.72
2011-06-26 - 2019-02-24,2015-05-19,,3.72
2011-06-26 - 2019-02-24,2015-05-20,,3.72
2011-06-26 - 2019-02-24,2015-05-21,,3.72
2011-06-26 - 2019-02-24,2015-05-22,,3.72
2011-06-26 - 2019-02-24,2015-05-23,,3.72
2011-06-26 - 2019-02-24,2015-05-24,,3.73
2011-06-26 - 2019-02-24,2015-05-25,,3.73
2011-06-26 - 2019-02-24,2015-05-26,,3.73
2011-06-26 - 2019-02-24,2015-05-27,,3.73
2011-06-26 - 2019-02-24,2015-05-28,,3.73
2011-06-26 - 2019-02-24,2015-05-29,,3.73
2011-06-26 - 2019-02-24,2015-05-30,,3.73
2011-06-26 - 2019-02-24,2015-05-31,,3.73
2011-06-26 - 2019-02-24,2015-06-01,,3.73
2011-06-26 - 2019-02-24,2015-06-02,,3.73
2011-06-26 - 2019-02-24,2015-06-03,,3.73
2011-06-26 - 2019-02-24,2015-06-04,,3.73
2011-06-26 - 2019-02-24,2015-06-05,,3.73
2011-06-26 - 2019-02-24,2015-06-06,,3.73
2011-06-26 - 2019-02-24,2015-06-07,,3.73
2011-06-26 - 2019-02-24,2015-06-08,,3.73
2011-06-26 - 2019-02-24,2015-06-09,,3.73
2011-06-26 - 2019-02-24,2015-06-10,,3.73
2011-06-26 - 2019-02-24,2015-06-11,,3.73
2011-06-26 - 2019-02-24,2015-06-12,,3.73
2011-06-26 - 2019-02-24,2015-06-13,,3.73
2011-06-26 - 2019-02-24,2015-06-14,,3.73
2011-06-26 - 2019-02-24,2015-06-15,,3.73
2011-06-26 - 2019-02-24,2015-06-16,,3.73
2011-06-26 - 2019-02-24,2015-06-17,,3.73
2011-06-26 - 2019-02-24,2015-06-18,,3.73
2011-06-26 - 2019-02-24,2015-06-19,,3.73
2011-06-26 - 2019-02-24,2015-06-20,,3.73
2011-06-26 - 2019-02-24,2015-06-21,,3.73
2011-06-26 - 2019-02-24,2015-06-22,,3.73
2011-06-26 - 2019-02-24,2015-06-23,,3.73
2011-06-26 - 2019-02-24,2015-06-24,,3.73
2011-06-26 - 2019-02-24,2015-06-25,,3.74
2011-06-26 - 2019-02-24,2015-06-26,,3.74
2011-06-26 - 2019-02-24,2015-06-27,,3.74
2011-06-26 - 2019-02-24,2015-06-28,,3.74
2011-06-26 - 2019-02-24,2015-06-29,,3.74
2011-06-26 - 2019-02-24,2015-06-30,,3.74
2011-06-26 - 2019-02-24,2015-07-01,,3.74
2011-06-26 - 2019-02-24,2015-07-02,,3.74
2011-06-26 - 2019-02-24,2015-07-03,,3.74
2011-06-26 - 2019-02-24,2015-07-04,,3.74
2011-06-26 - 2019-02-24,2015-07-05,,3.74
2011-06-26 - 2019-02-24,2015-07-06,,3.74
2011-06-26 - 2019-02-24,2015-07-07,,3.74
2011-06-26 - 2019-02-24,2015-07-08,,3.74
2011-06-26 - 2019-02-24,2015-07-09,,3.74
2011-06-26 - 2019-02-24,2015-07-10,,3.74
2011-06-26 - 2019-02-24,2015-07-11,,3.74
2011-06-26 - 2019-02-24,2015-07-12,,3.74
2011-06-26 - 2019-02-24,2015-07-13,,3.74
2011-06-26 - 2019-02-24,2015-07-14,,3.74
2011-06-26 - 2019-02-24,2015-07-15,,3.74
2011-06-26 - 2019-02-24,2015-07-16,,3.74
2011-06-26 - 2019-02-24,2015-07-17,,3.74
2011-06-26 - 2019-02-24,2015-07-18,,3.74
2011-06-26 - 2019-02-24,2015-07-19,,3.74
2011-06-26 - 2019-02-24,2015-07-20,,3.74
2011-06-26 - 2019-02-24,2015-07-21,,3.73
2011-06-26 - 2019-02-24,2015-07-22,,3.73
